Id,GameURL,Critic,Score,ReviewDate
3476,http://www.metacritic.com/game/xbox-360/3d-ultra-minigolf-adventures-2,"Official Xbox Magazine",55,2011-01-10
3496,http://www.metacritic.com/game/psp/after-burner-black-falcon,GameCritics,45,NULL
3499,http://www.metacritic.com/game/playstation-2/ace-combat-zero-the-belkan-war,"Edge Magazine",50,NULL
3514,http://www.metacritic.com/game/xbox/all-star-baseball-2003,"Xbox Nation Magazine",40,NULL
3524,http://www.metacritic.com/game/dreamcast/chicken-run,"CNET Gamecenter",40,NULL
3526,http://www.metacritic.com/game/ds/5-in-1-solitaire,"Official Nintendo Magazine UK",70,NULL
3565,http://www.metacritic.com/game/wii-u/art-academy-home-studio,FNintendo,70,2015-06-23
3566,http://www.metacritic.com/game/xbox-one/assassins-creed-chronicles-china,"We Got This Covered",50,2015-04-27
3571,http://www.metacritic.com/game/ios/1000-find-em-all!,TouchArcade,40,2011-01-31
3582,http://www.metacritic.com/game/playstation/blade,Antagonist,32,NULL
3587,http://www.metacritic.com/game/gamecube/backyard-football,IGN,45,NULL
3590,http://www.metacritic.com/game/3ds/3d-ecco-the-dolphin,"Official Nintendo Magazine UK",54,2014-02-12
3594,http://www.metacritic.com/game/game-boy-advance/avatar-the-last-airbender,"Digital Entertainment News",50,NULL
3607,http://www.metacritic.com/game/playstation-2/activision-anthology,"Cheat Code Central",50,NULL
3621,http://www.metacritic.com/game/nintendo-64/donkey-kong-64,"Hot Games",80,NULL
3627,http://www.metacritic.com/game/playstation-3/a-men,"Playstation Official Magazine UK",50,2012-03-29
3647,http://www.metacritic.com/game/xbox/all-star-baseball-2004,"Xbox Nation Magazine",30,NULL
3654,http://www.metacritic.com/game/ios/1001-attempts,Gamezebo,70,2013-03-04
3657,http://www.metacritic.com/game/dreamcast/coaster-works,GameSpot,54,NULL
3700,http://www.metacritic.com/game/gamecube/backyard-sports-baseball-2007,"G4 TV",20,NULL
3713,http://www.metacritic.com/game/xbox-360/50-cent-blood-on-the-sand,GameCritics,50,NULL
3717,http://www.metacritic.com/game/wii-u/art-academy-sketchpad,"Eurogamer Portugal",50,2013-09-16
3748,http://www.metacritic.com/game/playstation-vita/akibas-trip-undead-undressed,GameSpot,40,2014-08-19
3779,http://www.metacritic.com/game/playstation/bomberman-party-edition,GameSpot,71,NULL
3799,http://www.metacritic.com/game/psp/age-of-zombies,"Gamer Limit",65,NULL
3801,http://www.metacritic.com/game/playstation-4/alien-isolation,"Quarter to Three",40,2014-10-13
3807,http://www.metacritic.com/game/3ds/3d-fantasy-zone,"Hardcore Gamer",70,2015-03-09
3810,http://www.metacritic.com/game/xbox-one/assassins-creed-iv-black-flag,IGN,85,2013-12-04
3811,http://www.metacritic.com/game/ios/1001-ultimate-mahjong,148Apps,80,2012-02-03
3813,http://www.metacritic.com/game/ds/505-tangram,N-Europe,50,2011-03-29
3817,http://www.metacritic.com/game/playstation-3/a-men-2,"Playstation Official Magazine UK",10,2014-01-07
3860,http://www.metacritic.com/game/psp/air-conflicts-aces-of-world-war-ii,"Gamers' Temple",10,NULL
3861,http://www.metacritic.com/game/nintendo-64/dr-mario-64,"Gaming Age",42,NULL
3870,http://www.metacritic.com/game/dreamcast/confidential-mission,"Game Revolution",50,NULL
3891,http://www.metacritic.com/game/xbox/all-star-baseball-2005,"Xbox Nation Magazine",30,NULL
3905,http://www.metacritic.com/game/wii-u/art-of-balance,"Eurogamer Portugal",60,2014-11-14
3911,http://www.metacritic.com/game/gamecube/bad-boys-miami-takedown,"G4 TV",20,NULL
3936,http://www.metacritic.com/game/playstation/brave-fencer-musashi,"Adrenaline Vault",60,NULL
3951,http://www.metacritic.com/game/playstation-2/aeon-flux,"PSM2 Magazine UK",31,NULL
3985,http://www.metacritic.com/game/wii/a-boy-and-his-blob,"The A.V. Club",67,NULL
3986,http://www.metacritic.com/game/playstation-3/aabs-animals,"Push Square",50,2014-01-09
3996,http://www.metacritic.com/game/3ds/3d-fantasy-zone-ii-w,"Hardcore Gamer",70,2015-04-20
3998,http://www.metacritic.com/game/ds/7-card-games,"Nintendo Life",50,NULL
4005,http://www.metacritic.com/game/nintendo-64/duck-dodgers-starring-daffy-duck,"Gaming Age",42,NULL
4013,http://www.metacritic.com/game/psp/alien-havoc,"The A.V. Club",25,NULL
4037,http://www.metacritic.com/game/xbox/alter-echo,games(TM),30,NULL
4046,http://www.metacritic.com/game/playstation/breakout,"Happy Puppy",40,NULL
4058,http://www.metacritic.com/game/dreamcast/conflict-zone,GameSpot,42,NULL
4070,http://www.metacritic.com/game/xbox-360/a-kingdom-for-keflings,"Xbox World 360 Magazine UK",60,NULL
4071,http://www.metacritic.com/game/playstation-4/alien-isolation---corporate-lockdown,"Digital Chumps",78,2014-10-31
4081,http://www.metacritic.com/game/gamecube/baldurs-gate-dark-alliance,IGN,75,NULL
4086,http://www.metacritic.com/game/ds/7-wonders-ii,AceGamez,50,NULL
4104,http://www.metacritic.com/game/playstation-2/aero-elite-combat-academy,GamePro,40,NULL
4106,http://www.metacritic.com/game/ios/101-airborne,148Apps,80,2012-10-03
4111,http://www.metacritic.com/game/3ds/3d-galaxy-force-ii,"Official Nintendo Magazine UK",61,2014-02-12
4120,http://www.metacritic.com/game/playstation-vita/alien-breed,"Gamers\' Temple",40,2013-03-13
4125,http://www.metacritic.com/game/wii/a-monsteca-corral-monsters-vs-robots,N-Europe,50,NULL
4157,http://www.metacritic.com/game/nintendo-64/duke-nukem-64,"Game Revolution",50,NULL
4162,http://www.metacritic.com/game/wii-u/assassins-creed-iii,GamesRadar+,70,2012-12-04
4182,http://www.metacritic.com/game/psp/alien-syndrome,1UP,35,NULL
4183,http://www.metacritic.com/game/ios/1010!,TheAppzine,100,2015-08-24
4184,http://www.metacritic.com/game/ds/7-wonders-iidsiware,"Nintendo Life",60,2012-06-21
4186,http://www.metacritic.com/game/3ds/3d-game-collection-55-in-1,"Nintendo Life",50,2012-12-30
4213,http://www.metacritic.com/game/gamecube/barnyard,"G4 TV",40,NULL
4218,http://www.metacritic.com/game/xbox-one/assassins-creed-iv-black-flag---freedom-cry,GameSpot,60,2013-12-18
4223,http://www.metacritic.com/game/playstation/breath-of-fire-iv,"Happy Puppy",70,NULL
4247,http://www.metacritic.com/game/dreamcast/crazy-taxi-2,"Gaming Age",67,NULL
4253,http://www.metacritic.com/game/xbox/americas-army-rise-of-a-soldier,GameCritics,30,NULL
4256,http://www.metacritic.com/game/playstation-2/agassi-tennis-generation,"Operation Sports",35,NULL
4279,http://www.metacritic.com/game/xbox-360/a-world-of-keflings,GamesRadar+,60,2011-02-22
4284,http://www.metacritic.com/game/wii/abba-you-can-dance,SpazioGames,60,2011-12-07
4290,http://www.metacritic.com/game/psp/alien-zombie-death,"Playstation Official Magazine UK",30,NULL
4299,http://www.metacritic.com/game/playstation-vita/alien-breed-ps-mobile,"Game Revolution",50,2013-02-15
4301,http://www.metacritic.com/game/ios/1010!-world,Gamezebo,50,2015-07-09
4313,http://www.metacritic.com/game/3ds/3d-gunstar-heroes,Cubed3,60,2015-09-04
4318,http://www.metacritic.com/game/playstation/bugs-bunny-taz-time-busters,"CNET Gamecenter",60,NULL
4324,http://www.metacritic.com/game/xbox/american-chopper,"Xbox Nation Magazine",30,NULL
4340,http://www.metacritic.com/game/ds/7-wonders-of-the-ancient-world,GameShark,42,NULL
4351,http://www.metacritic.com/game/playstation-4/angry-birds-star-wars,"Hardcore Gamer",40,2013-11-22
4357,http://www.metacritic.com/game/gamecube/baten-kaitos-origins,"Game Revolution",42,NULL
4381,http://www.metacritic.com/game/nintendo-64/excitebike-64,"Happy Puppy",65,NULL
4398,http://www.metacritic.com/game/xbox-360/a-world-of-keflings-it-came-from-outer-space,GameCritics,40,2011-11-05
4415,http://www.metacritic.com/game/playstation-2/aggressive-inline,"Play Magazine",60,NULL
4417,http://www.metacritic.com/game/playstation-vita/alien-shooter,"Brash Games",50,2015-09-29
4420,http://www.metacritic.com/game/ios/1112-episode-01-hd,SpazioGames,84,2011-12-15
4421,http://www.metacritic.com/game/wii/acdc-live-rock-band-track-pack,IGN,55,NULL
4455,http://www.metacritic.com/game/psp/aliens-vs-predator-requiem,"Gaming Age",0,NULL
4457,http://www.metacritic.com/game/3ds/3d-mahjongg,NintendoWorldReport,55,2012-11-29
4474,http://www.metacritic.com/game/xbox/american-chopper-2-full-throttle,"Cheat Code Central",48,NULL
4475,http://www.metacritic.com/game/dreamcast/d2,CheckOut,40,NULL
4488,http://www.metacritic.com/game/playstation/bushido-blade,"Computer and Video Games",50,NULL
4494,http://www.metacritic.com/game/ios/1112-episode-02,"Slide to Play",50,2011-01-31
4497,http://www.metacritic.com/game/xbox-360/a-world-of-keflings-sugar-spice-and-not-so-nice,ZTGD,72,2012-10-17
4508,http://www.metacritic.com/game/playstation-3/abyss-odyssey,"Metro GameCentral",60,2014-07-20
4560,http://www.metacritic.com/game/nintendo-64/extreme-g,"All Game Guide",60,NULL
4574,http://www.metacritic.com/game/xbox-one/assassins-creed-unity,"Giant Bomb",40,2014-11-13
4588,http://www.metacritic.com/game/playstation-4/anomaly-2,GamingTrend,65,2014-09-29
4589,http://www.metacritic.com/game/psp/alpha-mission,ZTGD,88,2011-09-15
4612,http://www.metacritic.com/game/wii/academy-of-champions-soccer,"Nintendo Gamer",36,NULL
4627,http://www.metacritic.com/game/playstation-2/airblade,"PSX Nation",40,NULL
4636,http://www.metacritic.com/game/ds/90s-pool,NintendoWorldReport,45,2012-04-16
4643,http://www.metacritic.com/game/3ds/3d-out-run,Cubed3,70,2015-03-22
4649,http://www.metacritic.com/game/xbox/amf-bowling-2004,GamerFeed,30,NULL
4654,http://www.metacritic.com/game/wii-u/assassins-creed-iv-black-flag,"Nintendo Life",80,2013-11-11
4659,http://www.metacritic.com/game/ios/1112-episode-03,Multiplayer.it,67,2011-09-14
4661,http://www.metacritic.com/game/xbox-360/a-world-of-keflings-the-curse-of-the-zombiesaurus,ZTGD,75,2012-10-19
4673,http://www.metacritic.com/game/dreamcast/dave-mirra-freestyle-bmx,GameSpot,36,NULL
4681,http://www.metacritic.com/game/playstation/bust-a-groove-2,"Daily Radar",50,NULL
4685,http://www.metacritic.com/game/wii/action-girlz-racing,IGN,8,NULL
4686,http://www.metacritic.com/game/playstation-2/airborne-troops-countdown-to-d-day,IGN,35,NULL
4711,http://www.metacritic.com/game/xbox-one/assassins-creed-unity---dead-kings,"Official Xbox Magazine UK",40,2015-01-16
4747,http://www.metacritic.com/game/gamecube/baten-kaitos-eternal-wings-and-the-lost-ocean,Nintendophiles,42,NULL
4748,http://www.metacritic.com/game/wii-u/asteroid-quarry,"Nintendo Life",40,2015-07-20
4749,http://www.metacritic.com/game/ios/1201-basketball,148Apps,60,2011-05-04
4766,http://www.metacritic.com/game/playstation-4/another-world-20th-anniversary-edition,"Games Master UK",22,2014-08-24
4770,http://www.metacritic.com/game/ds/99bullets,"Nintendo Gamer",60,2011-09-06
4776,http://www.metacritic.com/game/nintendo-64/f-zero-x,GameSpot,75,NULL
4781,http://www.metacritic.com/game/xbox/amf-xtreme-bowling,IGN,20,NULL
4788,http://www.metacritic.com/game/playstation-vita/amnesia-memories,"PlayStation LifeStyle",55,2015-08-31
4800,http://www.metacritic.com/game/playstation-3/acdc-live-rock-band-track-pack,"Playstation Official Magazine UK",30,NULL
4810,http://www.metacritic.com/game/playstation/buzz-lightyear-of-star-command,"CNET Gamecenter",40,NULL
4817,http://www.metacritic.com/game/xbox-360/ares-extinction-agenda-ex,"Official Xbox Magazine",40,2013-10-04
4822,http://www.metacritic.com/game/3ds/3d-solitaire,NintendoWorldReport,60,2012-09-06
4836,http://www.metacritic.com/game/dreamcast/daytona-usa,"Game Revolution",67,NULL
4838,http://www.metacritic.com/game/ds/99moves,"Nintendo Life",50,2013-02-13
4841,http://www.metacritic.com/game/wii/active-life-explorer,GameZone,70,2010-12-26
4842,http://www.metacritic.com/game/ios/13-thieves,AppAdvice,90,2015-06-16
4844,http://www.metacritic.com/game/wii-u/astral-breakers,"Nintendo Life",70,2015-08-05
4858,http://www.metacritic.com/game/psp/angry-birds,"Gamereactor Sweden",40,2011-01-28
4880,http://www.metacritic.com/game/playstation-2/airforce-delta-strike,"Electronic Gaming Monthly",43,NULL
4893,http://www.metacritic.com/game/nintendo-64/fighter-destiny-2,"Game Revolution",25,NULL
4931,http://www.metacritic.com/game/gamecube/batman-begins,"Computer Games Magazine",30,NULL
4932,http://www.metacritic.com/game/wii-u/ava-and-avior-save-the-earth,"Nintendo Life",10,2014-05-05
4948,http://www.metacritic.com/game/ds/99seconds,NintendoWorldReport,50,2012-06-17
4949,http://www.metacritic.com/game/ios/15-coins,MacLife,60,2014-04-07
4960,http://www.metacritic.com/game/playstation-3/acceleration-of-suguri-x-edition,"Playstation Official Magazine UK",40,2011-04-20
4966,http://www.metacritic.com/game/wii/active-life-extreme-challenge,Level7.nu,50,NULL
5012,http://www.metacritic.com/game/playstation-4/apotheon,"Hardcore Gamer",60,2015-02-05
5023,http://www.metacritic.com/game/xbox/amped-2,games(TM),50,NULL
5036,http://www.metacritic.com/game/dreamcast/death-crimson-ox,"Next Generation Magazine",40,NULL
5037,http://www.metacritic.com/game/xbox-360/abyss-odyssey,ZTGD,40,2014-08-13
5043,http://www.metacritic.com/game/3ds/3d-sonic-the-hedgehog,"Nintendo Life",80,2013-12-09
5055,http://www.metacritic.com/game/playstation/c-12-final-resistance,"Gaming Age",25,NULL
5057,http://www.metacritic.com/game/playstation-vita/angry-birds-star-wars,"Pocket Gamer UK",40,2013-12-13
5058,http://www.metacritic.com/game/psp/apache-overkill,"Playstation Official Magazine UK",50,2011-06-19
5059,http://www.metacritic.com/game/ios/15-fireworks,148Apps,60,2012-04-16
5061,http://www.metacritic.com/game/playstation-2/alfa-romeo-racing-italiano,IGN,40,NULL
5062,http://www.metacritic.com/game/wii/active-life-magical-carnival,"Armchair Empire",65,2012-02-27
5074,http://www.metacritic.com/game/nintendo-64/forsaken-64,GamePro,40,NULL
5076,http://www.metacritic.com/game/3ds/3d-sonic-the-hedgehog-2,"The Jimquisition",80,2015-10-08
5090,http://www.metacritic.com/game/gamecube/batman-dark-tomorrow,"Game Revolution",0,NULL
5107,http://www.metacritic.com/game/dreamcast/deep-fighter-the-tsunami-offense,"Game Revolution",50,NULL
5111,http://www.metacritic.com/game/playstation-4/aqua-kitty-milk-mine-defender-dx,"Push Square",60,2014-11-24
5125,http://www.metacritic.com/game/playstation-3/ace-combat-infinity,"Games Master UK",27,2014-07-29
5133,http://www.metacritic.com/game/xbox-one/badland-game-of-the-year-edition,"Official Xbox Magazine UK",50,2015-05-28
5153,http://www.metacritic.com/game/xbox-360/acdc-live-rock-band-track-pack,"Metro GameCentral",30,NULL
5179,http://www.metacritic.com/game/xbox/amped-freestyle-snowboarding,XenGamers,58,NULL
5183,http://www.metacritic.com/game/ios/1849,"Pocket Gamer UK",60,2014-05-15
5193,http://www.metacritic.com/game/playstation/capcom-vs-snk-pro,"Gaming Age",67,NULL
5206,http://www.metacritic.com/game/wii-u/badland-game-of-the-year-edition,FNintendo,70,2015-10-02
5221,http://www.metacritic.com/game/gamecube/batman-rise-of-sin-tzu,"Gamer's Pulse",36,NULL
5253,http://www.metacritic.com/game/ds/a-fairy-tale,"Official Nintendo Magazine UK",64,2011-08-15
5276,http://www.metacritic.com/game/3ds/3d-space-harrier,FNintendo,60,2014-01-14
5293,http://www.metacritic.com/game/wii/active-life-outdoor-challenge,GameZone,50,NULL
5294,http://www.metacritic.com/game/psp/ape-escape-academy,"Jolt Online Gaming UK",10,NULL
5305,http://www.metacritic.com/game/playstation-vita/angry-birds-trilogy,"Gaming Age",100,2013-10-28
5310,http://www.metacritic.com/game/playstation-2/alias,Gamer.tv,40,NULL
5329,http://www.metacritic.com/game/dreamcast/demolition-racer-no-exit,"Sega X",63,NULL
5330,http://www.metacritic.com/game/ios/1849-gold-edition,Gamezebo,60,2015-08-17
5335,http://www.metacritic.com/game/game-boy-advance/back-to-stone,Thunderbolt,30,NULL
5394,http://www.metacritic.com/game/xbox/and-1-streetball,games(TM),20,NULL
5401,http://www.metacritic.com/game/wii-u/baila-latino,"Nintendo Life",30,2015-07-16
5412,http://www.metacritic.com/game/xbox-360/ace-combat-6-fires-of-liberation,"Game Revolution",42,NULL
5440,http://www.metacritic.com/game/playstation-3/ace-combat-assault-horizon,1UP,33,2011-10-11
5442,http://www.metacritic.com/game/ds/a-kappas-trail,"Nintendo Life",70,NULL
5458,http://www.metacritic.com/game/playstation/castlevania-chronicles,"Core Magazine",42,NULL
5474,http://www.metacritic.com/game/xbox-one/batman-arkham-knight,"New York Daily News",60,2015-06-24
5476,http://www.metacritic.com/game/ios/1941-frozen-front,148Apps,60,2013-07-10
5501,http://www.metacritic.com/game/game-boy-advance/backtrack,GameSpot,39,NULL
5510,http://www.metacritic.com/game/gamecube/batman-vengeance,"Hot Games",50,NULL
5517,http://www.metacritic.com/game/nintendo-64/goldeneye-007,"Weekly Famitsu",78,NULL
5582,http://www.metacritic.com/game/psp/ape-escape-on-the-loose,PALGN,40,NULL
5603,http://www.metacritic.com/game/xbox/animaniacs-the-great-edgar-hunt,TotalGames.net,48,NULL
5606,http://www.metacritic.com/game/wii-u/ballpoint-universe-infinite,NintendoWorldReport,50,2014-11-03
5607,http://www.metacritic.com/game/playstation-2/alien-hominid,"Pelaaja (Finland)",50,NULL
5619,http://www.metacritic.com/game/dreamcast/dino-crisis,"DC Swirl",60,NULL
5633,http://www.metacritic.com/game/3ds/3d-streets-of-rage-ii,"Hardcore Gamer",80,2015-08-06
5636,http://www.metacritic.com/game/ds/a-topsy-turvy-life-the-turvys-strike-back,"Nintendo Life",50,NULL
5644,http://www.metacritic.com/game/playstation-3/adams-venture-chronicles,"Gaming Age",0,2014-02-21
5645,http://www.metacritic.com/game/ios/1942-pacific-front,"Pocket Gamer UK",40,2015-03-25
5677,http://www.metacritic.com/game/xbox-one/batman-arkham-knight---batgirl-a-matter-of-family,"We Got This Covered",60,2015-07-14
5711,http://www.metacritic.com/game/game-boy-advance/backyard-basketball,"Nintendo Power",52,NULL
5724,http://www.metacritic.com/game/playstation-2/aliens-in-the-attic,"Cheat Code Central",26,NULL
5725,http://www.metacritic.com/game/xbox-360/ace-combat-assault-horizon,1UP,33,2011-10-11
5726,http://www.metacritic.com/game/playstation-4/arcade-archives-city-connection,"Brash Games",40,2015-09-14
5728,http://www.metacritic.com/game/psp/ape-quest,NZGamer,70,NULL
5771,http://www.metacritic.com/game/gamecube/battalion-wars,"Game Revolution",25,NULL
5774,http://www.metacritic.com/game/ds/a-topsy-turvy-life-turvy-drops,"Nintendo Life",60,NULL
5778,http://www.metacritic.com/game/xbox/antz-extreme-racing,"Xbox Nation Magazine",20,NULL
